Time stamp,LG 23,LG 24,LG 25,LG 26,LG 27,LG 28,LG 29,LG 30,dataset_id
2017-10-04 12:15:00,38.8,49.8,18.983,49.18,65.45,65.45,93.25,102.5,32
2017-10-04 12:30:00,35.9,50.0,25.725,46.22,64.018,64.018,93.0,100.0,32
2017-10-04 12:45:00,32.8,49.4,29.139,38.86,66.145,66.145,95.0,122.0,32
2017-10-04 13:00:00,21.3,44.8,30.041,40.96,61.38,61.38,91.25,103.5,32
2017-10-04 13:15:00,19.7,39.6,28.176,40.68,65.343,65.343,95.75,133.5,32
2017-10-04 13:30:00,18.6,44.6,28.066,40.24,60.763,60.763,98.25,111.5,32
2017-10-04 13:45:00,29.7,48.4,27.2,40.2,63.35,63.35,100.0,112.0,32
2017-10-04 14:00:00,35.3,50.2,37.442,39.08,62.975,62.975,99.75,79.5,32
2017-10-04 14:15:00,33.8,49.6,40.319,34.64,64.0,64.0,96.5,103.5,32
2017-10-04 14:30:00,37.1,49.4,16.606,34.42,65.353,65.353,99.5,125.0,32
2017-10-04 14:45:00,35.5,50.6,17.776,35.6,65.143,65.143,92.0,110.5,32
2017-10-04 15:00:00,33.1,53.8,27.993,31.44,65.15,65.15,89.25,118.5,32
2017-10-04 15:15:00,19.2,54.8,36.259,29.02,63.993,63.993,87.25,106.0,32
2017-10-04 15:30:00,26.6,55.6,22.58,33.4,63.61,63.61,84.0,108.5,32
2017-10-04 15:45:00,33.7,52.6,25.53,28.2,61.93,61.93,82.5,127.0,32
2017-10-04 16:00:00,29.0,52.0,37.039,27.46,59.668,59.668,83.25,128.5,32
2017-10-04 16:15:00,18.6,50.8,25.896,27.76,57.938,57.938,83.0,130.5,32
2017-10-04 16:30:00,10.7,50.6,35.089,26.28,56.85,56.85,79.0,101.0,32
2017-10-04 16:45:00,7.3,50.4,14.874,26.0,56.493,56.493,78.5,132.5,32
2017-10-04 17:00:00,7.8,50.8,9.571,24.28,54.148,54.148,71.5,128.5,32
2017-10-04 17:15:00,6.9,50.4,9.485,17.14,49.718,49.718,47.75,127.5,32
2017-10-04 17:30:00,7.5,49.0,9.473,19.6,49.56,49.56,38.5,126.0,32
2017-10-04 17:45:00,6.6,44.0,9.973,20.12,47.01,47.01,37.0,119.0,32
2017-10-04 18:00:00,6.5,43.2,9.498,17.98,45.805,45.805,36.25,118.0,32
2017-10-04 18:15:00,6.1,41.4,9.229,14.14,40.6,40.6,31.25,90.0,32
2017-10-04 18:30:00,5.1,38.6,9.644,13.92,35.85,35.85,28.75,104.5,32
2017-10-04 18:45:00,5.0,40.0,8.717,11.78,39.65,39.65,25.75,98.5,32
2017-10-04 19:00:00,4.0,39.6,8.693,12.3,34.25,34.25,24.0,107.0,32
2017-10-04 19:15:00,4.0,38.8,10.68,10.2,35.35,35.35,24.5,79.0,32
2017-10-04 19:30:00,3.7,39.2,25.664,9.84,34.0,34.0,27.5,53.0,32
2017-10-04 19:45:00,3.7,40.4,33.126,10.54,31.55,31.55,27.25,98.5,32
2017-10-05 09:00:00,40.1,39.8,28.103,39.9,57.265,57.265,110.0,121.0,33
2017-10-05 09:15:00,38.7,37.8,19.8,42.34,59.563,59.563,113.5,106.0,33
2017-10-05 09:30:00,37.8,37.8,30.431,41.76,58.268,58.268,108.5,97.5,33
2017-10-05 09:45:00,39.7,37.8,36.454,40.94,61.398,61.398,101.75,123.5,33
2017-10-05 10:00:00,38.8,37.8,27.054,40.42,60.633,60.633,102.5,95.0,33
2017-10-05 10:15:00,23.4,35.8,35.905,38.86,63.6,63.6,103.25,100.0,33
2017-10-05 10:30:00,30.4,37.8,28.09,42.8,60.833,60.833,102.75,108.0,33
2017-10-05 10:45:00,35.6,40.8,37.393,41.72,57.645,57.645,102.0,102.0,33
2017-10-05 11:00:00,35.5,42.8,33.089,38.9,60.333,60.333,106.0,71.0,33
2017-10-05 11:15:00,32.8,44.4,35.21,41.58,59.813,59.813,103.5,77.0,33
2017-10-05 11:30:00,34.2,42.8,39.514,40.5,59.863,59.863,97.25,72.5,33
2017-10-05 11:45:00,27.7,46.0,33.345,38.08,63.575,63.575,100.25,71.5,33
2017-10-05 12:00:00,18.8,43.6,35.21,37.46,60.825,60.825,99.5,67.5,33
2017-10-05 12:15:00,18.4,45.6,32.126,34.46,58.073,58.073,100.0,66.0,33
2017-10-05 12:30:00,18.0,46.4,32.187,34.54,58.498,58.498,99.75,62.5,33
2017-10-05 12:45:00,23.6,47.6,32.419,34.74,56.358,56.358,92.75,93.0,33
2017-10-05 13:00:00,22.1,42.8,12.338,32.26,55.878,55.878,89.75,102.0,33
2017-10-05 13:15:00,18.0,39.6,17.3,29.58,53.258,53.258,99.25,81.5,33
2017-10-05 13:30:00,13.6,42.0,25.932,31.04,51.763,51.763,101.0,87.5,33
2017-10-05 13:45:00,9.8,38.8,33.626,32.42,50.09,50.09,98.5,89.0,33
2017-10-05 14:00:00,6.1,38.4,31.577,31.62,49.78,49.78,94.5,98.0,33
2017-10-05 14:15:00,7.0,38.0,31.285,30.38,46.908,46.908,97.0,96.5,33
2017-10-05 14:30:00,6.7,35.2,27.834,27.28,43.088,43.088,93.75,80.5,33
2017-10-05 14:45:00,6.2,35.0,33.626,28.88,40.503,40.503,95.5,77.0,33
2017-10-05 15:00:00,6.2,35.8,33.016,29.42,40.055,40.055,96.5,80.5,33
2017-10-05 15:15:00,5.2,36.0,34.15,26.86,40.533,40.533,92.25,81.5,33
2017-10-05 15:30:00,5.5,35.6,27.737,27.84,36.983,36.983,86.75,97.0,33
2017-10-05 15:45:00,5.7,33.0,27.225,25.74,40.643,40.643,83.75,84.5,33
2017-10-05 16:00:00,6.0,35.0,22.043,24.36,36.265,36.265,75.75,85.5,33
2017-10-05 16:15:00,5.7,35.2,23.006,22.86,34.978,34.978,73.75,73.0,33
2017-10-05 16:30:00,5.5,37.4,25.079,22.54,35.723,35.723,69.0,81.5,33
2017-10-05 16:45:00,4.5,38.6,32.967,23.8,32.26,32.26,69.5,60.0,33
2017-10-05 17:00:00,5.0,35.4,9.107,23.56,33.598,33.598,65.5,57.0,33
2017-10-05 17:15:00,4.8,33.0,7.364,23.42,31.855,31.855,51.25,54.0,33
2017-10-05 17:30:00,5.0,34.8,7.803,23.44,32.548,32.548,46.0,48.5,33
2017-10-05 17:45:00,8.6,33.8,6.181,22.44,32.473,32.473,43.75,39.5,33
2017-10-05 18:00:00,10.9,32.4,6.096,22.42,30.463,30.463,41.0,33.0,33
2017-10-05 18:15:00,6.2,32.0,3.56,23.28,32.608,32.608,34.5,19.0,33
2017-10-05 18:30:00,4.9,32.8,0.853,22.64,31.8,31.8,26.75,18.5,33
2017-10-05 18:45:00,4.4,31.0,0.829,21.5,29.65,29.65,22.75,22.0,33
2017-10-05 19:00:00,4.2,30.8,0.829,22.38,29.15,29.15,22.25,29.0,33
2017-10-05 19:15:00,4.1,31.8,0.841,22.46,28.6,28.6,22.5,29.5,33
2017-10-05 19:30:00,4.0,30.8,0.914,21.48,28.55,28.55,22.5,30.5,33
2017-10-05 19:45:00,3.8,30.8,0.695,22.06,27.2,27.2,22.75,29.5,33
2017-10-05 20:00:00,3.3,30.0,0.695,21.56,28.35,28.35,21.0,30.0,33
2017-10-05 20:15:00,3.3,29.2,0.695,19.62,26.35,26.35,20.75,31.0,33
2017-10-05 20:30:00,3.7,27.8,0.841,18.92,28.6,28.6,20.25,29.5,33
2017-10-05 20:45:00,3.6,28.2,0.817,14.84,27.2,27.2,20.0,29.5,33
2017-10-06 10:00:00,3.6,27.6,0.792,3.44,25.43,25.43,23.75,15.5,34
2017-10-06 10:15:00,3.7,29.0,0.829,4.28,25.14,25.14,23.75,13.0,34
2017-10-06 10:30:00,4.1,30.0,0.792,4.42,24.58,24.58,23.75,10.5,34
2017-10-06 10:45:00,3.7,28.4,0.792,4.2,26.35,26.35,24.0,10.0,34
2017-10-06 11:00:00,4.4,29.0,0.78,3.04,24.745,24.745,24.0,10.5,34
2017-10-06 11:15:00,3.7,29.2,0.792,3.62,25.078,25.078,23.75,10.0,34
2017-10-06 11:30:00,3.6,28.4,0.756,3.14,26.443,26.443,23.5,10.5,34
2017-10-06 11:45:00,4.1,25.4,0.829,3.18,25.13,25.13,23.75,10.5,34
2017-10-06 12:00:00,4.0,23.2,1.049,3.3,25.773,25.773,24.0,11.5,34
2017-10-06 12:15:00,4.3,23.0,0.89,3.54,27.25,27.25,24.0,10.0,34
2017-10-06 12:30:00,3.2,21.8,0.805,3.08,24.79,24.79,23.75,11.5,34
2017-10-06 12:45:00,3.4,21.4,0.792,3.16,25.97,25.97,23.75,10.5,34
2017-10-06 13:00:00,4.6,19.6,0.756,3.52,26.385,26.385,24.25,10.5,34
2017-10-06 13:15:00,3.3,19.0,0.671,3.2,26.513,26.513,23.75,10.5,34
2017-10-06 13:30:00,4.2,17.8,0.695,3.16,27.013,27.013,24.0,10.5,34
2017-10-06 13:45:00,3.3,16.4,0.695,3.4,26.578,26.578,19.25,10.0,34
2017-10-06 14:00:00,3.0,15.8,0.719,2.78,26.475,26.475,19.0,11.0,34
2017-10-06 14:15:00,3.6,14.8,0.671,3.5,26.375,26.375,18.75,11.0,34
2017-10-06 14:30:00,3.7,13.8,0.695,3.8,27.218,27.218,18.5,11.0,34
2017-10-06 14:45:00,4.2,14.0,0.719,4.46,26.49,26.49,18.0,11.0,34
2017-10-06 15:00:00,3.9,14.4,0.89,5.62,26.565,26.565,18.0,10.5,34
2017-10-06 15:15:00,3.3,14.4,0.707,6.32,26.845,26.845,19.5,11.0,34
2017-10-06 15:30:00,3.4,15.4,0.695,5.48,27.148,27.148,23.25,11.0,34
2017-10-06 15:45:00,3.6,14.2,0.707,5.82,26.815,26.815,23.0,10.5,34
2017-10-06 16:00:00,4.0,13.8,0.671,6.06,26.648,26.648,22.5,10.5,34
2017-10-06 16:15:00,4.2,13.0,0.671,5.68,26.703,26.703,23.25,10.5,34
2017-10-06 16:30:00,4.0,13.2,0.707,5.56,26.67,26.67,23.75,10.5,34
2017-10-06 16:45:00,3.4,15.2,0.707,6.2,27.38,27.38,22.75,10.5,34
2017-10-06 17:00:00,3.7,18.0,0.756,5.42,26.71,26.71,22.75,10.0,34
2017-10-06 17:15:00,4.2,18.8,0.671,5.38,27.105,27.105,23.25,9.5,34
2017-10-06 17:30:00,3.6,19.2,0.707,5.46,26.575,26.575,23.25,11.0,34
2017-10-06 17:45:00,4.4,18.2,0.805,4.02,26.82,26.82,23.0,11.0,34
2017-10-06 18:00:00,5.0,16.8,0.817,4.14,26.823,26.823,23.25,11.0,34
2017-10-06 18:15:00,4.1,18.6,0.792,4.5,26.913,26.913,23.0,9.5,34
2017-10-06 18:30:00,3.3,22.6,0.817,4.5,26.955,26.955,23.25,10.0,34
2017-10-06 18:45:00,3.3,26.6,0.78,3.7,25.75,25.75,24.0,11.0,34
2017-10-06 19:00:00,2.8,26.0,0.817,3.36,27.1,27.1,24.5,10.5,34
2017-10-06 19:15:00,4.2,26.0,0.841,3.06,27.0,27.0,24.0,10.0,34
2017-10-06 19:30:00,2.8,24.6,0.988,3.36,25.3,25.3,19.5,10.0,34
2017-10-06 19:45:00,3.3,22.2,0.792,3.34,26.1,26.1,19.25,10.0,34
2017-10-06 20:00:00,3.1,21.4,0.78,3.3,27.05,27.05,19.5,10.5,34
2017-10-06 20:15:00,3.2,18.4,0.817,2.96,25.4,25.4,19.75,10.5,34
2017-10-06 20:30:00,2.8,17.2,0.78,3.68,26.45,26.45,19.75,10.5,34
2017-10-06 20:45:00,3.8,15.2,0.878,4.32,27.35,27.35,19.25,10.0,34
2017-10-06 21:00:00,2.6,13.4,0.768,3.9,24.95,24.95,18.25,10.5,34
2017-10-06 21:15:00,3.8,12.4,0.817,4.3,26.9,26.9,16.5,10.0,34
2017-10-06 21:30:00,3.0,12.2,0.853,3.42,26.5,26.5,16.75,10.0,34
2017-10-06 21:45:00,3.0,12.0,0.829,2.74,25.8,25.8,17.0,10.0,34
2017-10-07 11:00:00,3.6,15.8,0.841,5.0,24.885,24.885,15.75,72.0,35
2017-10-07 11:15:00,3.3,14.6,0.829,4.34,25.493,25.493,16.5,44.5,35
2017-10-07 11:30:00,4.3,12.0,0.792,3.3,26.038,26.038,16.25,53.5,35
2017-10-07 11:45:00,4.5,11.4,0.829,3.64,24.085,24.085,16.5,33.5,35
2017-10-07 12:00:00,4.2,10.8,0.78,3.0,26.495,26.495,16.0,31.0,35
2017-10-07 12:15:00,4.0,11.6,0.805,3.5,26.328,26.328,16.25,28.0,35
2017-10-07 12:30:00,3.8,12.8,0.78,3.6,25.325,25.325,16.5,23.5,35
2017-10-07 12:45:00,3.8,14.4,0.805,2.96,25.013,25.013,16.5,18.0,35
2017-10-07 13:00:00,4.0,12.0,0.829,3.0,26.453,26.453,17.75,12.5,35
2017-10-07 13:15:00,3.1,12.2,0.792,3.58,26.028,26.028,18.5,12.0,35
2017-10-07 13:30:00,3.6,13.0,1.012,3.14,25.368,25.368,18.75,11.5,35
2017-10-07 13:45:00,3.8,12.2,0.853,3.04,27.193,27.193,18.75,12.0,35
2017-10-07 14:00:00,3.7,12.2,0.78,3.46,26.298,26.298,19.0,12.0,35
2017-10-07 14:15:00,3.4,12.6,0.78,3.24,25.468,25.468,19.0,13.5,35
2017-10-07 14:30:00,3.9,13.2,0.805,3.18,24.783,24.783,18.75,13.0,35
2017-10-07 14:45:00,3.7,14.8,0.768,3.48,26.345,26.345,18.5,12.0,35
2017-10-07 15:00:00,4.1,16.8,0.805,3.26,26.84,26.84,18.75,13.0,35
2017-10-07 15:15:00,3.7,15.4,0.78,2.88,24.598,24.598,18.5,12.0,35
2017-10-07 15:30:00,4.5,14.2,0.78,3.74,25.333,25.333,18.75,12.0,35
2017-10-07 15:45:00,4.2,12.8,0.805,4.98,26.328,26.328,18.5,12.0,35
2017-10-07 16:00:00,3.1,13.0,0.805,4.14,25.158,25.158,19.0,11.5,35
2017-10-07 16:15:00,3.5,13.4,0.853,3.58,25.57,25.57,18.75,11.0,35
2017-10-07 16:30:00,3.3,11.6,0.963,3.26,26.423,26.423,18.0,12.0,35
2017-10-07 16:45:00,3.9,12.0,0.805,3.12,26.52,26.52,18.5,11.5,35
2017-10-07 17:00:00,3.4,11.8,0.817,3.32,26.86,26.86,18.75,11.0,35
2017-10-07 17:15:00,3.9,15.6,0.817,3.4,26.21,26.21,18.25,11.5,35
2017-10-07 17:30:00,3.2,22.4,0.853,2.98,26.425,26.425,18.25,12.0,35
2017-10-07 17:45:00,4.2,21.8,0.817,3.82,24.558,24.558,18.5,11.5,35
2017-10-07 18:00:00,5.3,20.6,0.78,2.9,25.825,25.825,18.5,12.0,35
2017-10-07 18:15:00,4.7,17.2,0.792,3.1,26.95,26.95,19.0,12.0,35
2017-10-07 18:30:00,3.8,21.0,0.866,3.46,25.9,25.9,18.75,12.0,35
2017-10-07 18:45:00,3.2,20.0,0.805,3.32,25.55,25.55,18.5,12.0,35
2017-10-07 19:00:00,3.5,18.2,0.841,2.76,26.7,26.7,18.5,11.5,35
2017-10-07 19:15:00,3.1,18.0,0.792,3.24,26.6,26.6,20.5,12.0,35
2017-10-07 19:30:00,2.7,15.6,0.805,3.34,24.35,24.35,24.0,11.5,35
2017-10-07 19:45:00,2.8,15.4,0.829,2.94,26.75,26.75,24.5,11.5,35
2017-10-07 20:00:00,4.4,14.4,0.817,3.08,26.75,26.75,24.0,11.5,35
2017-10-07 20:15:00,3.4,14.0,0.805,4.26,24.55,24.55,24.0,12.5,35
2017-10-07 20:30:00,3.1,16.8,1.0,4.76,27.2,27.2,24.25,11.5,35
2017-10-07 20:45:00,3.4,16.2,0.78,4.26,27.75,27.75,24.75,11.0,35
2017-10-07 21:00:00,4.0,15.8,0.829,3.0,24.55,24.55,23.25,11.5,35
2017-10-07 21:15:00,3.0,16.0,0.878,3.06,25.95,25.95,21.75,11.0,35
2017-10-07 21:30:00,2.6,14.6,0.78,3.44,26.7,26.7,21.75,11.5,35
2017-10-07 21:45:00,3.1,14.4,0.756,3.34,24.35,24.35,22.0,14.0,35
2017-10-07 22:00:00,3.7,12.2,0.792,2.72,26.7,26.7,21.75,36.0,35
2017-10-07 22:15:00,3.4,11.4,0.866,3.3,26.1,26.1,22.25,47.5,35
2017-10-07 22:30:00,3.4,9.8,0.792,3.34,25.25,25.25,22.0,74.0,35
2017-10-07 22:45:00,2.9,9.4,0.805,2.74,27.95,27.95,21.25,68.0,35
2017-10-08 12:00:00,44.6,42.8,30.492,32.94,64.07,64.07,107.5,102.0,36
2017-10-08 12:15:00,46.3,43.2,30.395,32.0,63.705,63.705,105.75,107.0,36
2017-10-08 12:30:00,42.0,45.4,10.887,31.2,63.66,63.66,98.25,97.0,36
2017-10-08 12:45:00,42.3,44.8,13.497,34.42,62.808,62.808,94.0,77.5,36
2017-10-08 13:00:00,27.2,45.8,26.408,33.36,62.093,62.093,93.25,72.5,36
2017-10-08 13:15:00,24.6,44.6,25.445,32.28,61.86,61.86,101.0,72.0,36
2017-10-08 13:30:00,25.3,45.2,40.063,30.38,59.965,59.965,102.75,79.5,36
2017-10-08 13:45:00,34.0,45.4,25.018,29.34,64.678,64.678,101.5,66.0,36
2017-10-08 14:00:00,38.6,47.8,13.241,31.38,64.23,64.23,100.0,51.5,36
2017-10-08 14:15:00,38.6,48.6,11.582,31.48,64.7,64.7,101.0,73.0,36
2017-10-08 14:30:00,35.4,47.4,11.973,28.34,64.738,64.738,95.5,91.5,36
2017-10-08 14:45:00,38.1,48.2,11.826,29.3,66.95,66.95,95.5,116.0,36
2017-10-08 15:00:00,40.5,48.0,16.398,31.58,65.075,65.075,100.5,110.0,36
2017-10-08 15:15:00,26.5,45.2,26.725,30.86,64.668,64.668,101.5,134.0,36
2017-10-08 15:30:00,31.1,47.0,37.112,33.7,68.605,68.605,99.25,102.0,36
2017-10-08 15:45:00,35.1,47.0,35.735,25.72,63.723,63.723,98.0,109.0,36
2017-10-08 16:00:00,31.3,46.6,13.167,23.3,61.225,61.225,95.5,127.5,36
2017-10-08 16:15:00,21.8,47.6,11.509,21.2,63.953,63.953,95.5,95.0,36
2017-10-08 16:30:00,15.1,48.8,16.581,19.8,59.513,59.513,94.5,123.5,36
2017-10-08 16:45:00,11.1,48.8,28.371,21.02,54.47,54.47,91.0,124.0,36
2017-10-08 17:00:00,10.2,48.2,17.142,20.68,55.32,55.32,89.25,128.5,36
2017-10-08 17:15:00,7.9,44.0,17.398,18.88,53.4,53.4,76.0,106.5,36
2017-10-08 17:30:00,7.1,42.0,16.289,19.44,45.3,45.3,54.0,140.0,36
2017-10-08 17:45:00,7.8,39.0,14.557,18.44,47.798,47.798,46.0,105.5,36
2017-10-08 18:00:00,8.0,39.4,15.106,17.52,43.095,43.095,46.5,117.0,36
2017-10-08 18:15:00,7.6,39.0,21.043,17.86,39.708,39.708,41.75,104.0,36
2017-10-08 18:30:00,6.3,37.2,25.676,17.88,38.953,38.953,57.0,90.5,36
2017-10-08 18:45:00,6.8,36.2,33.711,17.0,36.35,36.35,64.5,128.0,36
2017-10-08 19:00:00,6.3,34.0,29.614,17.74,34.95,34.95,64.0,94.0,36
2017-10-08 19:15:00,5.7,36.6,8.864,17.9,34.55,34.55,65.5,111.5,36
2017-10-08 19:30:00,6.1,34.8,19.324,16.96,32.6,32.6,68.0,112.0,36
2017-10-08 19:45:00,5.7,34.0,35.442,17.44,32.5,32.5,67.75,122.5,36
2017-10-08 20:00:00,5.5,33.6,8.144,18.2,32.0,32.0,60.0,121.5,36
2017-10-08 20:15:00,4.7,33.8,8.559,15.86,30.65,30.65,32.75,121.0,36
2017-10-08 20:30:00,3.7,35.0,8.669,13.72,30.6,30.6,28.75,129.0,36
2017-10-08 20:45:00,3.3,35.6,11.253,9.7,32.15,32.15,28.25,155.0,36
2017-10-08 21:00:00,3.5,37.4,5.584,5.7,32.5,32.5,26.0,156.5,36
2017-10-08 21:15:00,3.6,35.2,1.731,4.64,30.9,30.9,24.0,162.0,36
2017-10-08 21:30:00,3.4,34.2,1.622,5.06,31.6,31.6,24.0,123.5,36
2017-10-08 21:45:00,3.5,31.0,1.707,5.3,28.3,28.3,24.0,112.5,36
2017-10-08 22:00:00,3.3,29.4,1.67,4.04,23.5,23.5,22.5,68.0,36
2017-10-08 22:15:00,4.0,27.6,1.158,3.66,23.5,23.5,22.0,55.0,36
2017-10-08 22:30:00,3.4,27.0,0.756,3.86,23.25,23.25,21.75,84.5,36
2017-10-08 22:45:00,3.5,30.4,0.78,3.42,21.95,21.95,21.5,98.5,36
2017-10-08 23:00:00,3.2,27.4,0.805,3.64,23.35,23.35,21.25,124.0,36
2017-10-08 23:15:00,3.6,20.6,0.817,4.0,23.4,23.4,21.5,146.0,36
2017-10-08 23:30:00,3.5,19.6,0.732,3.38,22.85,22.85,21.25,130.0,36
2017-10-08 23:45:00,3.6,17.8,0.756,3.58,23.15,23.15,21.0,137.0,36
2017-10-09 13:00:00,23.7,42.8,29.566,41.36,64.99,64.99,88.75,141.0,37
2017-10-09 13:15:00,24.0,41.8,45.757,41.8,64.638,64.638,98.25,89.5,37
2017-10-09 13:30:00,24.6,45.4,29.7,39.7,64.315,64.315,105.5,103.0,37
2017-10-09 13:45:00,39.5,44.8,27.334,39.1,65.51,65.51,99.75,110.5,37
2017-10-09 14:00:00,43.5,46.6,40.636,36.28,66.548,66.548,99.25,98.0,37
2017-10-09 14:15:00,39.9,47.8,43.745,34.5,66.373,66.373,97.5,91.0,37
2017-10-09 14:30:00,35.5,49.4,12.716,34.88,68.19,68.19,96.5,100.5,37
2017-10-09 14:45:00,34.7,49.4,12.485,37.34,71.335,71.335,95.5,81.5,37
2017-10-09 15:00:00,31.4,48.8,24.055,34.92,66.03,66.03,92.0,84.5,37
2017-10-09 15:15:00,21.1,51.0,27.249,31.78,65.028,65.028,94.0,72.5,37
2017-10-09 15:30:00,28.8,49.4,28.298,30.44,65.083,65.083,95.0,82.5,37
2017-10-09 15:45:00,35.8,48.6,24.994,29.56,64.483,64.483,97.5,84.0,37
2017-10-09 16:00:00,31.4,44.8,27.237,29.82,65.335,65.335,101.75,93.0,37
2017-10-09 16:15:00,18.8,46.2,23.262,31.16,62.073,62.073,95.25,86.0,37
2017-10-09 16:30:00,10.3,46.2,26.115,26.96,59.473,59.473,82.5,79.5,37
2017-10-09 16:45:00,7.3,44.0,35.064,27.34,57.07,57.07,82.0,87.0,37
2017-10-09 17:00:00,5.7,43.0,35.418,27.8,57.255,57.255,81.25,82.5,37
2017-10-09 17:15:00,6.7,41.2,30.846,26.26,53.253,53.253,77.5,84.5,37
2017-10-09 17:30:00,6.9,37.8,10.534,25.36,47.25,47.25,62.75,87.5,37
2017-10-09 17:45:00,7.0,34.8,17.727,25.24,42.65,42.65,63.25,95.5,37
2017-10-09 18:00:00,8.2,36.6,23.36,24.72,42.45,42.45,62.75,89.0,37
2017-10-09 18:15:00,7.5,36.6,29.822,24.28,42.35,42.35,58.0,79.0,37
2017-10-09 18:30:00,6.2,35.0,15.203,24.62,38.05,38.05,54.5,75.5,37
2017-10-09 18:45:00,5.8,36.4,17.873,23.94,36.4,36.4,53.0,88.5,37
2017-10-09 19:00:00,5.8,33.8,23.665,23.24,36.25,36.25,52.25,95.0,37
2017-10-09 19:15:00,6.0,33.8,21.994,24.9,37.75,37.75,54.5,87.0,37
2017-10-09 19:30:00,5.2,33.8,9.717,24.0,35.35,35.35,57.5,100.0,37
2017-10-09 19:45:00,4.1,34.0,10.01,23.58,31.65,31.65,56.25,90.0,37
2017-10-09 20:00:00,4.1,32.8,8.9,20.02,31.85,31.85,55.75,95.5,37
2017-10-09 20:15:00,3.8,31.2,8.998,17.18,30.0,30.0,45.5,90.5,37
2017-10-09 20:30:00,3.5,34.2,7.644,11.18,29.45,29.45,34.5,88.5,37
2017-10-09 20:45:00,3.8,32.8,6.876,11.0,29.65,29.65,26.0,89.0,37
2017-10-09 21:00:00,3.7,32.4,9.619,10.6,29.5,29.5,24.25,86.0,37
2017-10-09 21:15:00,3.9,28.6,9.766,5.44,29.9,29.9,22.25,85.0,37
2017-10-09 21:30:00,3.7,29.4,9.851,4.88,30.7,30.7,21.75,74.5,37
2017-10-09 21:45:00,3.3,30.6,9.924,4.4,23.9,23.9,22.0,81.0,37
2017-10-09 22:00:00,3.5,30.6,8.473,4.2,22.4,22.4,21.5,61.5,37
2017-10-09 22:15:00,3.4,31.0,2.256,3.24,22.45,22.45,20.75,65.0,37
2017-10-09 22:30:00,3.3,31.6,1.853,3.56,22.1,22.1,22.25,87.0,37
2017-10-09 22:45:00,3.4,30.6,1.914,3.32,20.6,20.6,21.25,108.5,37
2017-10-09 23:00:00,3.5,30.8,1.914,3.2,24.05,24.05,20.75,103.5,37
2017-10-09 23:15:00,3.9,23.8,1.829,3.5,24.15,24.15,21.0,116.5,37
2017-10-09 23:30:00,3.5,21.6,1.89,3.68,22.2,22.2,21.75,103.0,37
2017-10-09 23:45:00,3.5,19.2,1.914,3.42,21.05,21.05,20.75,110.5,37
2017-10-10 00:00:00,3.5,16.8,1.939,3.42,22.65,22.65,21.75,110.5,37
2017-10-10 00:15:00,3.4,14.6,1.817,3.46,21.55,21.55,21.75,117.0,37
2017-10-10 00:30:00,3.6,12.2,1.975,3.42,21.8,21.8,21.75,85.0,37
2017-10-10 00:45:00,3.3,10.2,1.841,3.44,22.35,22.35,21.0,109.0,37
2017-10-10 14:00:00,34.7,48.2,13.728,37.98,67.768,67.768,99.25,91.0,38
2017-10-10 14:15:00,36.1,51.4,12.155,35.52,68.468,68.468,93.25,79.0,38
2017-10-10 14:30:00,35.2,51.8,13.216,31.46,69.995,69.995,96.5,86.5,38
2017-10-10 14:45:00,36.6,52.0,12.765,31.24,64.413,64.413,99.0,92.5,38
2017-10-10 15:00:00,31.5,49.0,17.825,32.36,67.203,67.203,91.5,85.5,38
2017-10-10 15:15:00,20.2,48.0,28.895,29.26,66.398,66.398,94.25,74.5,38
2017-10-10 15:30:00,27.0,51.0,25.042,30.2,66.205,66.205,95.5,77.5,38
2017-10-10 15:45:00,33.7,49.0,21.787,26.0,64.593,64.593,98.0,82.0,38
2017-10-10 16:00:00,31.9,48.8,24.872,23.42,67.653,67.653,94.5,68.5,38
2017-10-10 16:15:00,19.8,46.2,27.213,22.32,63.913,63.913,95.25,72.0,38
2017-10-10 16:30:00,10.4,47.0,12.863,19.68,56.393,56.393,93.25,73.5,38
2017-10-10 16:45:00,9.4,47.4,10.753,18.62,58.388,58.388,89.0,60.5,38
2017-10-10 17:00:00,6.9,46.8,10.887,19.1,56.808,56.808,80.0,69.5,38
2017-10-10 17:15:00,6.2,41.0,17.764,18.78,52.033,52.033,72.0,68.5,38
2017-10-10 17:30:00,6.8,37.4,23.409,18.96,50.233,50.233,56.25,58.5,38
2017-10-10 17:45:00,6.8,37.2,20.861,18.4,48.475,48.475,53.25,76.5,38
2017-10-10 18:00:00,6.5,38.0,11.095,16.9,46.08,46.08,51.25,87.0,38
2017-10-10 18:15:00,6.3,34.2,17.154,18.52,46.288,46.288,46.25,64.5,38
2017-10-10 18:30:00,5.2,32.8,22.872,17.58,43.105,43.105,42.0,58.0,38
2017-10-10 18:45:00,5.4,31.8,12.338,17.72,41.5,41.5,40.0,58.0,38
2017-10-10 19:00:00,4.5,31.0,21.97,17.64,38.15,38.15,38.75,72.0,38
2017-10-10 19:15:00,5.0,33.4,10.595,17.52,41.8,41.8,30.25,84.0,38
2017-10-10 19:30:00,4.1,30.8,11.607,17.12,38.85,38.85,29.25,88.5,38
2017-10-10 19:45:00,3.6,30.2,11.143,17.68,37.7,37.7,28.5,82.0,38
2017-10-10 20:00:00,3.5,28.8,10.461,16.6,31.5,31.5,28.25,68.5,38
